,lost_production,actual_production,availability
2018-04-22 00:00:00+00:00,727.7070106528689,45512.72217653692,0.9842625377090041
2018-04-23 00:00:00+00:00,1250.0307655503648,100198.20394736528,0.9876781417726215
2018-04-24 00:00:00+00:00,2257.439032082742,153329.27267603576,0.9854907979781865
2018-04-25 00:00:00+00:00,2784.8510259297104,131591.15318895876,0.9792756821264287
2018-04-26 00:00:00+00:00,1584.9025318494514,168876.11749206483,0.9907022583132079
2018-04-27 00:00:00+00:00,3989.2764878020284,231868.4244968593,0.9830860876233951
2018-04-28 00:00:00+00:00,4370.434258542772,238987.5715790987,0.9820411321850716
2018-04-29 00:00:00+00:00,3225.011705639774,239248.3715480864,0.9866995227997248
2018-04-30 00:00:00+00:00,3237.8112619089675,233698.8846425712,0.9863346990235136
2018-05-01 00:00:00+00:00,3104.8376558015484,227479.58053131402,0.9865349199212498
2018-05-02 00:00:00+00:00,2771.659886234768,222198.88135194778,0.9876798985725854
2018-05-03 00:00:00+00:00,3490.3953747747087,219737.82437175512,0.9843640047896365
2018-05-04 00:00:00+00:00,3712.1766907866895,164972.80130665004,0.977993436434849
2018-05-05 00:00:00+00:00,2146.9062528194204,181596.80333210528,0.9883157564540889
2018-05-06 00:00:00+00:00,3729.11123776129,216489.94043411314,0.9830663550249156
2018-05-07 00:00:00+00:00,4057.7486638017763,199442.85922777653,0.9800602626899096
2018-05-08 00:00:00+00:00,4080.4004485990254,193954.1328742355,0.9793955105701329
2018-05-09 00:00:00+00:00,3927.7153025168986,195514.09447553754,0.9803064597794826
2018-05-10 00:00:00+00:00,5031.629372527711,209019.35884933174,0.9764933139794125
2018-05-11 00:00:00+00:00,2170.014338711067,119100.83400645852,0.9821060513031572
2018-05-12 00:00:00+00:00,443.6892959644709,214424.79960358143,0.9979350657779703
2018-05-13 00:00:00+00:00,0.0,199906.45510555804,1.0
2018-05-14 00:00:00+00:00,0.0,148033.31342594326,1.0
2018-05-15 00:00:00+00:00,0.0,98682.78533653915,1.0
2018-05-16 00:00:00+00:00,0.0,102040.12934027612,1.0
2018-05-17 00:00:00+00:00,0.0,128446.330078125,1.0
2018-05-18 00:00:00+00:00,0.0,135582.64952211082,1.0
2018-05-19 00:00:00+00:00,0.0,147807.9812899828,1.0
2018-05-20 00:00:00+00:00,0.0,157563.28419812024,1.0
2018-05-21 00:00:00+00:00,0.0,140616.96173404157,1.0
2018-05-22 00:00:00+00:00,0.0,105948.021903947,1.0
2018-05-23 00:00:00+00:00,0.0,136340.3659722656,1.0
2018-05-24 00:00:00+00:00,0.0,133586.3650686741,1.0
2018-05-25 00:00:00+00:00,14.510412903918201,137327.53511680663,0.9998943483559753
2018-05-26 00:00:00+00:00,0.0,145031.02113716304,1.0
2018-05-27 00:00:00+00:00,0.0,129954.57371239364,1.0
2018-05-28 00:00:00+00:00,0.0,103744.72586806118,1.0
2018-05-29 00:00:00+00:00,0.0,89430.56795877218,1.0
2018-05-30 00:00:00+00:00,0.0,151156.8142360747,1.0
2018-05-31 00:00:00+00:00,0.0,148635.20888845623,1.0
2018-06-01 00:00:00+00:00,9.871953263037401,100094.51178053021,0.9999013834070515
2018-06-02 00:00:00+00:00,0.0,201063.29131945968,1.0
2018-06-03 00:00:00+00:00,0.0,217682.8071141094,1.0
2018-06-04 00:00:00+00:00,0.0,197374.28071469069,1.0
2018-06-05 00:00:00+00:00,0.0,199311.42676505446,1.0
2018-06-06 00:00:00+00:00,0.0,222304.2041039765,1.0
2018-06-07 00:00:00+00:00,0.0,191484.0538097918,1.0
2018-06-08 00:00:00+00:00,0.0,188254.00639468431,1.0
2018-06-09 00:00:00+00:00,0.0,196292.60425584018,1.0
2018-06-10 00:00:00+00:00,0.0,176930.09099899232,1.0
2018-06-11 00:00:00+00:00,0.0,117434.82466351986,1.0
2018-06-12 00:00:00+00:00,0.0,89241.87694971263,1.0
2018-06-13 00:00:00+00:00,0.0,145614.52468171716,1.0
2018-06-14 00:00:00+00:00,0.0,185078.00540357828,1.0
2018-06-15 00:00:00+00:00,883.7277867075533,190426.52849584818,0.9953806565111578
2018-06-16 00:00:00+00:00,2018.4709679605303,196790.26614433527,0.9898471717225364
2018-06-17 00:00:00+00:00,1645.0185712368136,207070.81642982364,0.9921183815725891
2018-06-18 00:00:00+00:00,2243.6339128060135,204813.13534718752,0.9891641605303483
2018-06-19 00:00:00+00:00,2517.131388602647,208314.24461358786,0.9880609260522186
2018-06-20 00:00:00+00:00,2156.448919814029,172353.05680695176,0.987642799681122
2018-06-21 00:00:00+00:00,1725.4666635687838,165492.64749774337,0.989681341209815
2018-06-22 00:00:00+00:00,2128.5032909145543,184095.94135060906,0.9885702261321715
2018-06-23 00:00:00+00:00,1789.6993458488257,182433.93785619736,0.9902851807019423
2018-06-24 00:00:00+00:00,2569.651758503999,172795.004555434,0.9853468092572553
2018-06-25 00:00:00+00:00,2475.2647143245126,193144.02371758223,0.987346520201733
2018-06-26 00:00:00+00:00,1615.8557874746987,107295.46851587296,0.9851635649661729
2018-06-27 00:00:00+00:00,1987.9791234175975,122594.87828528881,0.9840429159776306
2018-06-28 00:00:00+00:00,298.32696471949214,133068.1864784956,0.9977631044179128
2018-06-29 00:00:00+00:00,2471.658955601463,183902.53371712565,0.9867381909471679
2018-06-30 00:00:00+00:00,1853.4475684438726,179531.09815707803,0.9897816676661716
2018-07-01 00:00:00+00:00,2000.8200875424345,177989.84560480714,0.9888837563889988
2018-07-02 00:00:00+00:00,1869.2558744041717,198007.18398556113,0.9906479429205675
2018-07-03 00:00:00+00:00,2772.456170498883,196677.41903480887,0.9860994840551041
2018-07-04 00:00:00+00:00,1428.3629186310322,184253.9285969138,0.9923074898151424
2018-07-05 00:00:00+00:00,924.1227721194318,173905.2265549004,0.9947141439599432
2018-07-06 00:00:00+00:00,2747.158782263656,173535.07576566935,0.9844161336545988
2018-07-07 00:00:00+00:00,2216.5506378988566,187679.66774830222,0.9883275683068583
2018-07-08 00:00:00+00:00,1531.9187187022317,213828.1388670206,0.9928867091889012
2018-07-09 00:00:00+00:00,2242.693836169945,220310.4738419354,0.9899228851264265
2018-07-10 00:00:00+00:00,5503.738798264443,212925.87506598234,0.9748031473347519
2018-07-11 00:00:00+00:00,5919.7624791379185,194265.5899579525,0.9704285932658423
2018-07-12 00:00:00+00:00,4270.316365814782,159745.55648124218,0.9739640054850252
2018-07-13 00:00:00+00:00,1190.078935487263,116300.26385134459,0.9898708361278128
2018-07-14 00:00:00+00:00,0.0,111004.26550298929,1.0
2018-07-15 00:00:00+00:00,0.0,98976.15744322538,1.0
2018-07-16 00:00:00+00:00,0.0,145817.45390167832,1.0
2018-07-17 00:00:00+00:00,2960.416111044187,193838.60361802578,0.9849571602789499
2018-07-18 00:00:00+00:00,1481.3766277804366,156053.53690350056,0.9905965186092778
2018-07-19 00:00:00+00:00,1566.8957809201452,145222.8797273636,0.9893255795541991
2018-07-20 00:00:00+00:00,1071.4963960333457,90516.16825821996,0.9883008656233535
2018-07-21 00:00:00+00:00,5812.00275881858,197155.11635816097,0.971364806358271
2018-07-22 00:00:00+00:00,2829.2609961411413,186036.9263469875,0.9850197590371166
2018-07-23 00:00:00+00:00,0.0,147464.23745658994,1.0
2018-07-24 00:00:00+00:00,0.0,167922.51384550333,1.0
2018-07-25 00:00:00+00:00,0.0,200995.25070887804,1.0
2018-07-26 00:00:00+00:00,0.0,203807.5131510496,1.0
2018-07-27 00:00:00+00:00,0.0,93065.02711230516,1.0
2018-07-28 00:00:00+00:00,27126.652205482016,184615.39658913016,0.871888213229699
2018-07-29 00:00:00+00:00,27068.39090346518,183951.86343950033,0.8717261004743571
2018-07-30 00:00:00+00:00,17434.695259519143,118444.02948981524,0.8716892928478521
2018-07-31 00:00:00+00:00,10316.07265412678,70048.83538040519,0.8716346113443685
2018-08-01 00:00:00+00:00,9329.621153746413,63414.1168949306,0.8717467454380275
2018-08-02 00:00:00+00:00,456.33691385486304,59833.0066986084,0.9924308860154761
2018-08-03 00:00:00+00:00,0.0,86215.31041666865,1.0
2018-08-04 00:00:00+00:00,985.6232784493502,182289.98582658172,0.9946221797692429
2018-08-05 00:00:00+00:00,1497.275461646428,193385.12246358395,0.9923170307960759
2018-08-06 00:00:00+00:00,1248.986387609474,140036.75302267075,0.9911598552492086
2018-08-07 00:00:00+00:00,1293.4504518853755,155133.2571682036,0.9917312684543181
2018-08-08 00:00:00+00:00,2766.6381338684246,180572.31889301538,0.9849097094325526
2018-08-09 00:00:00+00:00,2661.1513331411575,87503.30307888985,0.970485582700026
2018-08-10 00:00:00+00:00,2258.4858473549775,181449.96498596668,0.987706140696793
2018-08-11 00:00:00+00:00,21.67738521927239,187826.32886829972,0.9998846014623651
2018-08-12 00:00:00+00:00,0.0,192279.44796010852,1.0
2018-08-13 00:00:00+00:00,0.0,203545.74806132913,1.0
2018-08-14 00:00:00+00:00,0.0,203844.7663628757,1.0
2018-08-15 00:00:00+00:00,0.0,197437.26595297456,1.0
2018-08-16 00:00:00+00:00,0.0,158352.62862840295,1.0
2018-08-17 00:00:00+00:00,0.0,127047.21798321605,1.0
2018-08-18 00:00:00+00:00,0.0,125664.9429398179,1.0
2018-08-19 00:00:00+00:00,0.0,115012.82035452127,1.0
2018-08-20 00:00:00+00:00,1.8936765131342579,122668.8424077928,0.9999845629318485
2018-08-21 00:00:00+00:00,0.0,172611.92690971494,1.0
2018-08-22 00:00:00+00:00,0.0,202029.4138776362,1.0
2018-08-23 00:00:00+00:00,1385.475401108752,211672.48109659553,0.9934971900421673
2018-08-24 00:00:00+00:00,1454.3167982122245,211729.1701937914,0.9931780982723734
2018-08-25 00:00:00+00:00,2849.8492130533527,206338.38482311368,0.9863766276043966
2018-08-26 00:00:00+00:00,2124.3714849367484,195989.5475872159,0.9892770205400709
2018-08-27 00:00:00+00:00,1905.6139327251399,178372.73846262693,0.9894296020159641
2018-08-28 00:00:00+00:00,2563.0455601911754,174902.0603054464,0.985557467493741
2018-08-29 00:00:00+00:00,2145.219794828642,184409.50426912308,0.9885008551480409
2018-08-30 00:00:00+00:00,1820.3147943590045,168711.7509943545,0.9893256744065111
2018-08-31 00:00:00+00:00,1889.7590699054826,172408.19658118486,0.9891578816122869
2018-09-01 00:00:00+00:00,2690.5347094691556,176458.04533177614,0.9849815459946726
2018-09-02 00:00:00+00:00,2173.4297478033595,170214.83232429624,0.9873922405059438
2018-09-03 00:00:00+00:00,1422.009279812935,155692.90298178792,0.990949240531381
2018-09-04 00:00:00+00:00,468.861955446595,167866.54580661654,0.9972147157767942
2018-09-05 00:00:00+00:00,0.0,160359.510561347,1.0
2018-09-06 00:00:00+00:00,0.0,163464.54816260934,1.0
2018-09-07 00:00:00+00:00,0.0,181811.9184703231,1.0
2018-09-08 00:00:00+00:00,0.0,175264.1429360211,1.0
2018-09-09 00:00:00+00:00,0.0,171980.21746510267,1.0
2018-09-10 00:00:00+00:00,0.0,147566.95449593663,1.0
2018-09-11 00:00:00+00:00,0.0,145997.06696224213,1.0
2018-09-12 00:00:00+00:00,0.0,150249.48854148388,1.0
2018-09-13 00:00:00+00:00,0.0,169779.7328993082,1.0
2018-09-14 00:00:00+00:00,0.0,175022.74428531528,1.0
2018-09-15 00:00:00+00:00,0.0,102741.83987259865,1.0
2018-09-16 00:00:00+00:00,0.0,126936.55667454004,1.0
2018-09-17 00:00:00+00:00,0.0,189211.97979840636,1.0
2018-09-18 00:00:00+00:00,0.0,196352.49982595444,1.0
2018-09-19 00:00:00+00:00,470.73168064439966,192900.45189908147,0.9975656575507782
2018-09-20 00:00:00+00:00,0.0,180079.3392071724,1.0
2018-09-21 00:00:00+00:00,0.0,173515.17013430595,1.0
2018-09-22 00:00:00+00:00,472.14887065670376,167028.20173197985,0.9971812066723562
2018-09-23 00:00:00+00:00,0.0,129096.95256075263,1.0
2018-09-24 00:00:00+00:00,0.0,104267.96440979838,1.0
2018-09-25 00:00:00+00:00,0.0,131961.25144678354,1.0
2018-09-26 00:00:00+00:00,0.0,122980.77620890737,1.0
2018-09-27 00:00:00+00:00,2.5802464388611153,105937.58950352669,0.9999756443052248
2018-09-28 00:00:00+00:00,0.0,132405.85431551933,1.0
2018-09-29 00:00:00+00:00,0.0,113839.13136160374,1.0
2018-09-30 00:00:00+00:00,0.0,145869.36910173297,1.0
2018-10-01 00:00:00+00:00,2601.1468308429603,190943.9544634223,0.9865605132165645
2018-10-02 00:00:00+00:00,1776.9646140279806,187163.65400597453,0.9905951159310968
2018-10-03 00:00:00+00:00,0.0,179925.96423187852,1.0
2018-10-04 00:00:00+00:00,0.0,178552.2922323048,1.0
2018-10-05 00:00:00+00:00,0.0,155142.63608700037,1.0
2018-10-06 00:00:00+00:00,0.0,163254.3599885106,1.0
2018-10-07 00:00:00+00:00,0.0,119021.03635847569,1.0
2018-10-08 00:00:00+00:00,5.633746319917256,90820.32156908512,0.9999379720664611
2018-10-09 00:00:00+00:00,562.696990400981,77669.91416606307,0.9928073857936865
2018-10-10 00:00:00+00:00,1016.2640675766847,115102.90752610564,0.9912480940603612
2018-10-11 00:00:00+00:00,2620.987539594994,210083.60306864977,0.9876778045452612
2018-10-12 00:00:00+00:00,3093.080619707375,204765.6033821404,0.9851193100997412
2018-10-13 00:00:00+00:00,2297.095485014005,178547.4475350976,0.9872979552125134
2018-10-14 00:00:00+00:00,1338.3051612014067,132502.5678590238,0.9900007738219163
2018-10-15 00:00:00+00:00,1409.9283954093771,125456.91834658384,0.9888865497045362
2018-10-16 00:00:00+00:00,1572.161630724749,120758.89809769392,0.9871483036751661
2018-10-17 00:00:00+00:00,554.2115726670005,152328.22224152088,0.9963749166019912
2018-10-18 00:00:00+00:00,0.0,131190.38015046716,1.0
2018-10-19 00:00:00+00:00,0.0,64955.55448490381,1.0
2018-10-20 00:00:00+00:00,0.0,137572.51925426722,1.0
2018-10-21 00:00:00+00:00,0.0,201232.4093543291,1.0
2018-10-22 00:00:00+00:00,0.0,157196.16869211197,1.0
2018-10-23 00:00:00+00:00,0.0,161607.1421006918,1.0
2018-10-24 00:00:00+00:00,0.0,116010.45967879891,1.0
2018-10-25 00:00:00+00:00,0.0,37955.035460054874,1.0
2018-10-26 00:00:00+00:00,0.0,49913.01146745682,1.0
2018-10-27 00:00:00+00:00,8.429857602525319,130878.60013106465,0.9999355944007343
2018-10-28 00:00:00+00:00,0.0,193274.3390479982,1.0
2018-10-29 00:00:00+00:00,0.0,193400.5149450302,1.0
2018-10-30 00:00:00+00:00,0.0,180039.9986255765,1.0
2018-10-31 00:00:00+00:00,0.0,114415.5824894011,1.0
2018-11-01 00:00:00+00:00,0.0,45425.5238763988,1.0
2018-11-02 00:00:00+00:00,0.0,118870.88541665673,1.0
2018-11-03 00:00:00+00:00,0.0,174391.39361980557,1.0
2018-11-04 00:00:00+00:00,0.0,89900.91249996424,1.0
2018-11-05 00:00:00+00:00,0.0,35418.71427950263,1.0
2018-11-06 00:00:00+00:00,0.0,94950.03750002384,1.0
2018-11-07 00:00:00+00:00,0.0,79636.42875105143,1.0
2018-11-08 00:00:00+00:00,0.0,9627.301946282387,1.0
2018-11-09 00:00:00+00:00,0.0,98931.9153970778,1.0
2018-11-10 00:00:00+00:00,2835.3149426916916,84632.56003677845,0.9675844995278875
2018-11-11 00:00:00+00:00,3204.867892516449,82186.79601436853,0.9624686093948095
2018-11-12 00:00:00+00:00,51.2735595201048,28492.286247760057,0.998203673267585
2018-11-13 00:00:00+00:00,212.26218726363408,6715.837033092976,0.9693621323089671
2018-11-14 00:00:00+00:00,168.63987088142173,11826.98105353117,0.985941547174251
2018-11-15 00:00:00+00:00,529.6389517397783,69648.07494956255,0.9924528896383735
2018-11-16 00:00:00+00:00,3194.212798977526,169916.4886188209,0.9815481494048807
2018-11-17 00:00:00+00:00,2536.8502377030213,168192.81281164289,0.9851411278368786
2018-11-18 00:00:00+00:00,2396.2053633553087,140734.17312142253,0.9832585829177406
2018-11-19 00:00:00+00:00,1783.2568434784225,119128.43092650175,0.9852515759529314
2018-11-20 00:00:00+00:00,1450.97696103404,166553.21742856503,0.9913634480001776
2018-11-21 00:00:00+00:00,6148.077101454765,135011.4080774784,0.9564458803908112
2018-11-22 00:00:00+00:00,2041.257915877333,80579.27266079187,0.9752935753180245
2018-11-23 00:00:00+00:00,1823.8740839097197,45364.60014617443,0.9613491617674101
2018-11-24 00:00:00+00:00,544.9247391647388,40983.78132212162,0.986878359793812
2018-11-25 00:00:00+00:00,609.6953099895367,63441.59594362974,0.990481139442211
2018-11-26 00:00:00+00:00,1619.8559169975929,168179.50804799795,0.990460176768792
2018-11-27 00:00:00+00:00,2614.442580949285,176850.8176341653,0.9854320408428043
2018-11-28 00:00:00+00:00,2561.7976996954662,128975.11869359016,0.9805241161953662
2018-11-29 00:00:00+00:00,820.0532344897128,75244.3776742518,0.989218965754525
2018-11-30 00:00:00+00:00,137.30787727616007,30844.60746231675,0.9955681281879727
2018-12-01 00:00:00+00:00,0.0,40216.887688070536,1.0
2018-12-02 00:00:00+00:00,0.0,117745.41409617662,1.0
2018-12-03 00:00:00+00:00,0.0,143167.88836804032,1.0
2018-12-04 00:00:00+00:00,0.0,164499.92906165123,1.0
2018-12-05 00:00:00+00:00,0.20654777978164676,164377.66506302357,0.9999987434575119
2018-12-06 00:00:00+00:00,980.1816590175114,88423.50630801916,0.989036451612836
2018-12-07 00:00:00+00:00,0.0,21971.319602012634,1.0
2018-12-08 00:00:00+00:00,0.0,16919.638229876757,1.0
2018-12-09 00:00:00+00:00,0.0,24112.98768696189,1.0
2018-12-10 00:00:00+00:00,0.0,66316.1884522736,1.0
2018-12-11 00:00:00+00:00,0.0,122676.51904085279,1.0
2018-12-12 00:00:00+00:00,350.3428572456642,65666.58081364632,0.9946931356724195
2018-12-13 00:00:00+00:00,1086.474460364445,31467.44045484066,0.9666253824403472
2018-12-14 00:00:00+00:00,118.31422771287919,36413.96449711919,0.9967613783798146
2018-12-15 00:00:00+00:00,1647.9900204815988,79484.64619338512,0.9796877052517131
2018-12-16 00:00:00+00:00,1760.8119478243661,125963.39675632119,0.9862139529718831
2018-12-17 00:00:00+00:00,1793.8529793481403,158805.02516433597,0.9888302272090392
2018-12-18 00:00:00+00:00,2193.2109314637987,122335.12237149477,0.9823878560541877
2018-12-19 00:00:00+00:00,2327.9188390636837,45601.59964182973,0.9514303729132667
2018-12-20 00:00:00+00:00,0.0,16025.46197912097,1.0
2018-12-21 00:00:00+00:00,0.0,100928.42036145926,1.0
2018-12-22 00:00:00+00:00,1540.9996071819992,131912.76135668159,0.988452932341118
2018-12-23 00:00:00+00:00,0.0,136482.2871672213,1.0
2018-12-24 00:00:00+00:00,0.0,157090.1247830093,1.0
2018-12-25 00:00:00+00:00,0.0,149925.86769381166,1.0
2018-12-26 00:00:00+00:00,0.0,86976.33780381083,1.0
2018-12-27 00:00:00+00:00,0.0,19696.650511205196,1.0
2018-12-28 00:00:00+00:00,10.156968838805502,45822.36720088124,0.9997783894947354
2018-12-29 00:00:00+00:00,0.0,13159.027236253023,1.0
2018-12-30 00:00:00+00:00,20.681334092822123,16386.101540744305,0.998739464387955
2018-12-31 00:00:00+00:00,268.7335899000816,18775.542610883713,0.9858890100591472
2019-01-01 00:00:00+00:00,586.0100612840489,37498.21367752552,0.9846127870347826
2019-01-02 00:00:00+00:00,290.2001768778234,19770.35321071744,0.9855337900569945
2019-01-03 00:00:00+00:00,154.46058284804113,10456.529764592648,0.9854433396138848
2019-01-04 00:00:00+00:00,298.5952296062752,110250.14319851995,0.9972989720746528
2019-01-05 00:00:00+00:00,2344.897493912626,161970.98312219977,0.9857293313030957
2019-01-06 00:00:00+00:00,2245.7841576243436,154630.00816118717,0.9856843167168817
2019-01-07 00:00:00+00:00,2105.526092559392,94913.91727504134,0.9782978955611847
2019-01-08 00:00:00+00:00,527.3825823403088,117491.7421901226,0.9955313803304584
2019-01-09 00:00:00+00:00,2474.7369416885294,171233.1653522551,0.9857534579083176
2019-01-10 00:00:00+00:00,2969.662578640763,167114.17704603076,0.9825400074152019
2019-01-11 00:00:00+00:00,2363.3007718289923,87095.24921384454,0.9735821699300127
2019-01-12 00:00:00+00:00,170.14615331294513,22011.212998896837,0.9923293179581381
2019-01-13 00:00:00+00:00,355.3098056028416,44252.03173965216,0.9920347235837318
2019-01-14 00:00:00+00:00,662.7034884291638,118636.57340684533,0.9944450334848978
2019-01-15 00:00:00+00:00,824.3428717373612,171302.25363737345,0.9952108338370954
2019-01-16 00:00:00+00:00,0.0,124803.77857398987,1.0
2019-01-17 00:00:00+00:00,0.0,60066.48854163289,1.0
2019-01-18 00:00:00+00:00,0.0,27022.486704170704,1.0
2019-01-19 00:00:00+00:00,0.0,83547.09495198727,1.0
2019-01-20 00:00:00+00:00,0.0,78162.76150175929,1.0
2019-01-21 00:00:00+00:00,0.0,135144.8483529091,1.0
2019-01-22 00:00:00+00:00,0.0,92169.56391015649,1.0
2019-01-23 00:00:00+00:00,0.0,105508.52359721065,1.0
2019-01-24 00:00:00+00:00,0.0,168319.68605327606,1.0
2019-01-25 00:00:00+00:00,0.0,183509.72997683287,1.0
2019-01-26 00:00:00+00:00,0.0,120492.53443288803,1.0
2019-01-27 00:00:00+00:00,0.0,96050.25919517875,1.0
2019-01-28 00:00:00+00:00,0.0,157645.61010673642,1.0
2019-01-29 00:00:00+00:00,0.0,87775.40883362293,1.0
2019-01-30 00:00:00+00:00,0.0,159162.0816989839,1.0
2019-01-31 00:00:00+00:00,0.0,183698.56682434678,1.0
2019-02-01 00:00:00+00:00,0.0,158756.33824452758,1.0
2019-02-02 00:00:00+00:00,0.0,141174.16160541773,1.0
2019-02-03 00:00:00+00:00,5188.9369736776325,60878.36639070511,0.9214598339959639
2019-02-04 00:00:00+00:00,1354.8076888096361,123122.04453420639,0.9891159869115076
2019-02-05 00:00:00+00:00,1808.458020762565,86760.90481063724,0.9795814493528068
2019-02-06 00:00:00+00:00,584.841507142576,125831.52388849854,0.9953736883249868
2019-02-07 00:00:00+00:00,2039.6983082772845,168799.34435516596,0.9880607016026451
2019-02-08 00:00:00+00:00,2176.8139601871208,103041.04912117124,0.979311365043558
2019-02-09 00:00:00+00:00,916.2932001444749,39309.85950860381,0.977221455733568
2019-02-10 00:00:00+00:00,198.27659862806615,27662.33279913664,0.9928832641168296
2019-02-11 00:00:00+00:00,200.5499972065298,39062.46670225263,0.9948921398795806
2019-02-12 00:00:00+00:00,235.73544321049212,128159.38390314579,0.9981639843912246
2019-02-13 00:00:00+00:00,3145.025418236709,169210.67085325718,0.9817527039356873
2019-02-14 00:00:00+00:00,1156.8077225405634,87158.16544142365,0.9869013409493671
2019-02-15 00:00:00+00:00,485.4261555465384,95839.37495553493,0.9949605278189285
2019-02-16 00:00:00+00:00,1979.7672191532067,94029.94430202246,0.9793795108037945
2019-02-17 00:00:00+00:00,0.0,112300.27488422394,1.0
2019-02-18 00:00:00+00:00,0.0,96497.04701212049,1.0
2019-02-19 00:00:00+00:00,0.0,22491.31144231558,1.0
2019-02-20 00:00:00+00:00,0.0,48469.40368130803,1.0
2019-02-21 00:00:00+00:00,0.0,44280.75812461972,1.0
2019-02-22 00:00:00+00:00,0.0,24726.057969927788,1.0
2019-02-23 00:00:00+00:00,0.0,118691.22615739703,1.0
2019-02-24 00:00:00+00:00,0.0,232546.40625,1.0
2019-02-25 00:00:00+00:00,0.0,166055.85054975748,1.0
2019-02-26 00:00:00+00:00,0.0,86151.97747391462,1.0
2019-02-27 00:00:00+00:00,0.0,42980.768836796284,1.0
2019-02-28 00:00:00+00:00,0.0,40664.21736115217,1.0
2019-03-01 00:00:00+00:00,0.0,82219.30723378062,1.0
2019-03-02 00:00:00+00:00,0.0,78504.24088540673,1.0
2019-03-03 00:00:00+00:00,54.23156517515234,115167.30836224556,0.9995293278912145
2019-03-04 00:00:00+00:00,0.0,205849.46892371774,1.0
2019-03-05 00:00:00+00:00,0.0,235550.90924483538,1.0
2019-03-06 00:00:00+00:00,0.0,225648.93140912056,1.0
2019-03-07 00:00:00+00:00,0.0,133096.1737268567,1.0
2019-03-08 00:00:00+00:00,0.0,85538.5230179429,1.0
2019-03-09 00:00:00+00:00,0.0,94572.51539349556,1.0
2019-03-10 00:00:00+00:00,0.0,74490.2956597507,1.0
2019-03-11 00:00:00+00:00,0.0,147136.03291377425,1.0
2019-03-12 00:00:00+00:00,1735.658596487247,183196.47105702758,0.9906146184563
2019-03-13 00:00:00+00:00,0.0,138698.56344035268,1.0
2019-03-14 00:00:00+00:00,228.4167834688098,81607.64896166325,0.9972088494065663
2019-03-15 00:00:00+00:00,0.0,88232.49351850152,1.0
2019-03-16 00:00:00+00:00,0.0,166431.84497973323,1.0
2019-03-17 00:00:00+00:00,0.0,211602.79759147763,1.0
2019-03-18 00:00:00+00:00,0.0,213152.56705623865,1.0
2019-03-19 00:00:00+00:00,3738.7784934699775,222481.90414595604,0.9834728706064899
2019-03-20 00:00:00+00:00,3667.087860763356,192734.6390669644,0.9813286373896662
2019-03-21 00:00:00+00:00,1945.3567501969417,201100.39078825712,0.9904191209430352
2019-03-22 00:00:00+00:00,3234.2840875800343,233882.0331454277,0.9863599261100121
2019-03-23 00:00:00+00:00,3561.0787850911593,215298.54060322046,0.9837289364066154
2019-03-24 00:00:00+00:00,3181.5440615315674,147902.48631879687,0.978941890459749
2019-03-25 00:00:00+00:00,881.9047009755825,103184.49639421701,0.99152555780065
2019-03-26 00:00:00+00:00,1105.0959319656888,177265.42512467504,0.9938044923263145
2019-03-27 00:00:00+00:00,3886.233248819563,236270.97464090586,0.9838179612306118
2019-03-28 00:00:00+00:00,2979.7883560391897,214008.08689454198,0.9862674891276848
2019-03-29 00:00:00+00:00,2361.9357153328333,188458.43692314625,0.9876222036322733
2019-03-30 00:00:00+00:00,0.0,150530.9924312532,1.0
2019-03-31 00:00:00+00:00,0.0,182286.41281828284,1.0
2019-04-01 00:00:00+00:00,0.0,231631.05852800608,1.0
2019-04-02 00:00:00+00:00,0.0,228656.40502026677,1.0
2019-04-03 00:00:00+00:00,0.0,190304.75421008468,1.0
2019-04-04 00:00:00+00:00,0.0,126493.7499806881,1.0
2019-04-05 00:00:00+00:00,0.0,106461.71750321984,1.0
2019-04-06 00:00:00+00:00,0.0,134455.6331845522,1.0
2019-04-07 00:00:00+00:00,0.0,119129.5423154831,1.0
2019-04-08 00:00:00+00:00,0.0,94466.62208890915,1.0
2019-04-09 00:00:00+00:00,0.0,169972.58623814583,1.0
2019-04-10 00:00:00+00:00,0.0,214029.1080957651,1.0
2019-04-11 00:00:00+00:00,0.0,159204.41410312057,1.0
2019-04-12 00:00:00+00:00,0.0,141262.5639604032,1.0
2019-04-13 00:00:00+00:00,0.0,104033.37212637067,1.0
2019-04-14 00:00:00+00:00,0.0,159544.20238426328,1.0
2019-04-15 00:00:00+00:00,0.0,239681.38844376802,1.0
2019-04-16 00:00:00+00:00,0.0,219264.34898781776,1.0
2019-04-17 00:00:00+00:00,0.0,183574.0406279564,1.0
2019-04-18 00:00:00+00:00,0.0,127118.2621973455,1.0
2019-04-19 00:00:00+00:00,0.0,87707.0762553513,1.0
2019-04-20 00:00:00+00:00,0.0,165468.4505764544,1.0
2019-04-21 00:00:00+00:00,0.0,235998.62174737453,1.0
2019-04-22 00:00:00+00:00,0.0,223358.59663420916,1.0
2019-04-23 00:00:00+00:00,0.0,215337.1834834516,1.0
2019-04-24 00:00:00+00:00,0.0,160902.41109636426,1.0
2019-04-25 00:00:00+00:00,0.0,159894.8854470849,1.0
2019-04-26 00:00:00+00:00,0.0,217503.8699439764,1.0
2019-04-27 00:00:00+00:00,0.0,215659.27372685075,1.0
2019-04-28 00:00:00+00:00,0.0,199216.56138128042,1.0
2019-04-29 00:00:00+00:00,0.0,204748.76243823767,1.0
